Server,Date,Rank,Power,Tech,Equip,Prayer Bonus,1,2,3,4,5
merger32,2016-05-25,37,188625,21660,32761,7,Saizo,Gearz,Robin,Ariel,Smoke
merger32,2016-05-25,38,162881,25900,21109,0,Gerber,Blaine,Alma,Karna,Sebastian
merger32,2016-05-25,39,144356,22250,18754,0,Gerber,Blaine,Awakened Baggins,Sebastian,Mira
merger32,2016-05-25,40,176413,33466,23583,1,Gerber,Blaine,Awakened Baggins,Sebastian,Awakened Pandarus
merger32,2016-05-25,41,171694,24115,32568,2,Charon,Saizo,Awakened West,Coco,Smoke
merger32,2016-05-25,42,161799,21896,21532,0,Gerber,Blaine,Alma,Sebastian,Theresa
merger32,2016-05-25,43,166079,23185,22877,1,Gerber,Blaine,Alma,Sebastian,Mira
merger32,2016-05-25,44,177910,23540,30576,1,Yuan,Awakened York,Awakened West,Coco,Smoke
merger32,2016-05-25,45,167429,23602,24264,1,Saizo,Blaine,Awakened Baggins,Karna,Sebastian
merger32,2016-05-25,46,160986,20462,20531,2,Gerber,Blaine,Awakened Baggins,Karna,Sebastian
merger32,2016-05-25,47,180586,30173,23185,1,Gerber,Blaine,Karna,Theresa,Smoke
merger32,2016-05-25,48,157860,19325,18989,1,Gerber,Blaine,Awakened Baggins,Sebastian,Ruby
merger32,2016-05-25,49,167399,21953,25094,10,Gerber,Gearz,Ariel,Awakened Pandarus,Smoke
merger32,2016-05-25,50,151341,19527,18450,2,Gerber,Blaine,Alma,Sebastian,Theresa
merger33,2016-05-25,1,220140,35026,37660,7,Saizo,Rams,Ariel,Coco,Sebastian
merger33,2016-05-25,2,201634,29846,30713,8,Gerber,Ariel,Sebastian,Theresa,Zoe
merger33,2016-05-25,3,184692,26090,30155,6,Charon,Saizo,Ariel,Sebastian,Smoke
merger33,2016-05-25,4,192284,26826,30586,8,Pulan,Ariel,Robin,Karna,Theresa
merger33,2016-05-25,5,187459,21033,33468,8,Pulan,Ariel,Robin,Coco,Smoke
merger33,2016-05-25,6,181063,26410,24210,8,Monk Sun,Saizo,Ariel,Robin,Sebastian
merger33,2016-05-25,7,163983,17283,23068,7,Pulan,Ariel,Robin,Sebastian,Theresa
merger33,2016-05-25,8,181503,21634,24315,5,Gerber,Blaine,Alma,Sebastian,Theresa
merger33,2016-05-25,9,190935,21337,29646,6,Pulan,Saizo,Ariel,Theresa,Zoe
merger33,2016-05-25,10,183652,27033,24276,10,Gerber,Lilith,Blaine,Alma,Theresa
merger33,2016-05-25,11,176253,19755,29116,8,Awakened Kaiser,Lilith,Thanos,Awakened Crabbie,Theresa
merger33,2016-05-25,12,170847,30543,21023,1,Jacob,Awakened Baggins,Karna,Mira,Awakened Pandarus
merger33,2016-05-25,13,166141,13420,30408,2,Saizo,Rams,Robin,Ariel,Smoke
merger33,2016-05-25,14,173449,20350,33992,1,Pulan,Ariel,Robin,Sue,Smoke
merger33,2016-05-25,15,178983,27175,30109,6,Gerber,Coco,Sebastian,Mira,Awakened Pandarus
merger33,2016-05-25,16,196529,25479,35539,4,Jacob,Grunk,Coco,Karna,Mira
merger33,2016-05-25,17,180801,25902,32557,4,Gerber,Coco,Sebastian,Mira,Smoke
merger33,2016-05-25,18,170051,20990,29340,6,Awakened Kaiser,Saizo,Ariel,Coco,Mira
merger33,2016-05-25,19,175990,23873,27709,5,Gerber,Gearz,Grunk,Charon,Sebastian
merger33,2016-05-25,20,169713,15803,32225,6,Awakened Kaiser,Lee,Ariel,Robin,Sue
merger33,2016-05-25,21,151267,17141,23621,4,Saizo,Rams,Ariel,Robin,Sebastian
merger33,2016-05-25,22,173984,27385,38177,3,Charon,Gridlock,Robin,Mira,Smoke
merger33,2016-05-25,23,156112,16389,22745,4,Gerber,Blaine,Ariel,Sebastian,Theresa
merger33,2016-05-25,24,167723,20123,31941,3,Gerber,Awakened Little Red,Coco,Ruby,Mira
merger33,2016-05-25,25,178107,27244,23353,0,Gerber,Saizo,Blaine,Ariel,Sebastian
merger33,2016-05-25,26,164512,22602,21554,3,Gerber,Blaine,Awakened Baggins,Sebastian,Mira
merger33,2016-05-25,27,169022,24976,29178,2,Jacob,Blaine,Sue,Sebastian,Ruby
merger33,2016-05-25,28,172637,25006,24611,1,Gerber,Awakened Baggins,Coco,Ruby,Mira
merger33,2016-05-25,29,171970,26975,21348,1,Gerber,Blaine,Awakened Baggins,Ruby,Awakened Pandarus
merger33,2016-05-25,30,174982,21810,22827,2,Jacob,Blaine,Alma,Ariel,Sebastian
merger33,2016-05-25,31,163354,19758,28269,2,Charon,Saizo,Coco,Sebastian,Smoke
merger33,2016-05-25,32,152736,16286,21871,3,Gerber,Rams,Robin,Mira,Theresa
merger33,2016-05-25,33,170704,27521,18866,0,Gerber,Jacob,Blaine,Sebastian,Theresa
merger33,2016-05-25,34,153039,21984,17624,2,Gerber,Blaine,Alma,Karna,Sebastian
merger33,2016-05-25,35,168294,22684,23080,2,Pulan,Blaine,Awakened Baggins,Sebastian,Ruby
merger33,2016-05-25,36,156299,21702,19623,1,Gerber,Blaine,Awakened Baggins,Sebastian,Awakened Pandarus
merger33,2016-05-25,37,167499,24100,27225,1,Jacob,Saizo,Ariel,Theresa,Smoke
merger33,2016-05-25,38,170851,26552,20020,0,Gerber,Pulan,Blaine,Alma,Sebastian
merger33,2016-05-25,39,183202,24379,33271,0,Gerber,Saizo,Awakened York,Awakened West,Smoke
merger33,2016-05-25,40,149003,17690,19535,3,Gerber,Blaine,Sebastian,Mira,Theresa
merger33,2016-05-25,41,169773,27484,22365,3,Gerber,Awakened Baggins,Awakened York,Sebastian,Mira
merger33,2016-05-25,42,156900,17985,21385,1,Gerber,Alma,Sebastian,Mira,Theresa
merger33,2016-05-25,43,158921,21241,20296,4,Gerber,Awakened Baggins,Ariel,Mira,Awakened Pandarus
merger33,2016-05-25,44,151533,18395,21685,1,Gerber,Ariel,Robin,Theresa,Smoke
merger33,2016-05-25,45,166887,22239,21999,1,Gerber,Jacob,Gearz,Robin,Ariel
merger33,2016-05-25,46,168283,24843,21303,1,Gerber,Jacob,Blaine,Rams,Mira
merger33,2016-05-25,47,174450,21763,27554,1,Gerber,Saizo,Gearz,Theresa,Smoke
merger33,2016-05-25,48,161893,23533,20000,1,Gerber,Blaine,Alma,Sebastian,Mira
merger33,2016-05-25,49,160919,23160,22346,1,Gerber,Blaine,Awakened Baggins,Alma,Sebastian
merger33,2016-05-25,50,156050,21962,23221,4,Gerber,Blaine,Sue,Sebastian,Theresa
merger34,2016-05-25,1,249534,35120,39913,15,Charon,Saizo,Robin,Ariel,Coco
merger34,2016-05-25,2,235382,40995,38111,11,Awakened Kaiser,Charon,Saizo,Ariel,Coco
merger34,2016-05-25,3,236249,35240,40632,10,Charon,Saizo,Robin,Ariel,Coco
merger34,2016-05-25,4,231611,32060,44765,15,Saizo,Robin,Sue,Theresa,Smoke
merger34,2016-05-25,5,207630,29944,37539,10,Pulan,Robin,Ariel,Coco,Sue
merger34,2016-05-25,6,213846,34954,35277,6,Gerber,Saizo,Ariel,Robin,Coco
merger34,2016-05-25,7,212372,26734,31038,10,Gerber,Saizo,Blaine,Ariel,Robin
merger34,2016-05-25,8,213850,28637,36022,9,Gerber,Saizo,Ariel,Robin,Smoke
merger34,2016-05-25,9,228896,30073,43351,10,Gerber,Saizo,Awakened Lufia,Robin,Sue
merger34,2016-05-25,10,192630,23737,29879,8,Jacob,Blaine,Alma,Karna,Theresa
merger34,2016-05-25,11,175416,20473,24916,4,Gerber,Monk Sun,Blaine,Theresa,Zoe
merger34,2016-05-25,12,198122,31103,31908,7,Gerber,Ariel,Coco,Sebastian,Mira
merger34,2016-05-25,13,185769,29225,33047,2,Charon,Saizo,Ariel,Robin,Coco
merger34,2016-05-25,14,186094,27455,35240,2,Charon,Saizo,Awakened West,Coco,Smoke
merger34,2016-05-25,15,174727,25095,23010,10,Gerber,Lilith,Blaine,Ariel,Theresa
merger34,2016-05-25,16,188042,31169,33207,2,Gerber,Ariel,Robin,Sue,Smoke
merger34,2016-05-25,17,204867,29545,36259,10,Saizo,Robin,Coco,Theresa,Smoke
merger34,2016-05-25,18,170579,22023,20666,6,Gerber,Blaine,Sebastian,Ruby,Theresa
merger34,2016-05-25,19,180597,26270,31117,0,Lilith,Saizo,Ariel,Theresa,Smoke
merger34,2016-05-25,20,194281,26736,24887,9,Jacob,Blaine,Sebastian,Ruby,Mira
merger34,2016-05-25,21,186880,25303,24423,8,Gerber,Saizo,Rams,Ariel,Theresa
merger34,2016-05-25,22,208251,27644,34548,6,Gerber,Saizo,Gearz,Awakened York,Awakened West
merger34,2016-05-25,23,175627,17188,32593,0,Jacob,Ariel,Theresa,Zoe,Smoke
merger34,2016-05-25,24,171149,23786,24695,7,Gerber,Rams,Ariel,Mira,Theresa
merger34,2016-05-25,25,164499,25365,21238,1,Gerber,Blaine,Alma,Sebastian,Theresa
merger34,2016-05-25,26,191441,24952,29387,9,Lilith,Blaine,Rams,Theresa,Smoke
merger34,2016-05-25,27,173575,26483,23768,2,Jacob,Lilith,Blaine,Ariel,Theresa
merger34,2016-05-25,28,164827,25116,27162,3,Pulan,Saizo,Robin,Ariel,Sebastian
merger34,2016-05-25,29,191259,15948,26247,13,Lorya,Saizo,Blaine,Ariel,Merlynn
merger34,2016-05-25,30,186286,31057,27564,2,Gerber,Blaine,Alma,Karna,Theresa
merger34,2016-05-25,31,162493,25253,24337,1,Pulan,Awakened Merlynn,Blaine,Ariel,Karna
merger34,2016-05-25,32,181132,29094,24417,6,Gerber,Awakened Merlynn,Awakened Baggins,Ariel,Sebastian
merger34,2016-05-25,33,176282,27583,27709,2,Gerber,Saizo,Ariel,Coco,Theresa
merger34,2016-05-25,34,169709,23680,24201,4,Gerber,Lilith,Awakened Baggins,Karna,Mira
merger34,2016-05-25,35,174542,23987,26071,3,Jacob,Lilith,Blaine,Alma,Ariel
merger34,2016-05-25,36,173310,25710,23294,5,Gerber,Saizo,Ariel,Robin,Theresa
merger34,2016-05-25,37,174921,28312,27520,0,Gerber,Gearz,Robin,Sebastian,Ruby
merger34,2016-05-25,38,165259,19069,24432,5,Monk Sun,Saizo,Lilith,Ariel,Karna
merger34,2016-05-25,39,184854,26635,23569,2,Jacob,Blaine,Awakened Baggins,Alma,Ariel
merger34,2016-05-25,40,157563,20682,21956,1,Saizo,Ariel,Robin,Sebastian,Theresa
merger34,2016-05-25,41,176823,25997,23639,4,Gerber,Lorya,Rams,Awakened Crabbie,Theresa
merger34,2016-05-25,42,170265,29873,21686,2,Gerber,Blaine,Awakened Baggins,Sebastian,Mira
merger34,2016-05-25,43,170122,20480,23682,3,Monk Sun,Saizo,Lilith,Ariel,Theresa
merger34,2016-05-25,44,172017,25173,19708,10,Gerber,Blaine,Alma,Sebastian,Theresa
merger34,2016-05-25,45,172043,25931,22781,3,Jacob,Lorya,Ariel,Mira,Theresa
merger34,2016-05-25,46,160029,23559,21808,1,Gerber,Pulan,Blaine,Sebastian,Theresa
merger34,2016-05-25,47,158247,26533,21072,2,Gerber,Blaine,Alma,Sebastian,Theresa
merger34,2016-05-25,48,170709,25754,20774,8,Jacob,Lilith,Awakened York,Ariel,Theresa
merger34,2016-05-25,49,154584,23955,18351,4,Gerber,Awakened Baggins,Sebastian,Ruby,Mira
merger34,2016-05-25,50,158484,23513,19197,2,Gerber,Blaine,Sebastian,Ruby,Theresa
merger35,2016-05-25,1,237671,31210,47417,10,Saizo,Ariel,Robin,Coco,Smoke
merger35,2016-05-25,2,209556,25059,38455,8,Saizo,Ariel,Robin,Sebastian,Smoke
merger35,2016-05-25,3,212912,31675,39464,8,Saizo,Ariel,Robin,Sue,Smoke
merger35,2016-05-25,4,200673,23576,33285,4,Saizo,Ariel,Robin,Theresa,Smoke
merger35,2016-05-25,5,200815,25100,36567,5,Saizo,Ariel,Robin,Coco,Smoke
merger35,2016-05-25,6,194073,24983,35345,1,Saizo,Rams,Ariel,Coco,Sebastian
merger35,2016-05-25,7,202381,20626,36128,8,Saizo,Ariel,Robin,Theresa,Zoe
merger35,2016-05-25,8,162722,24781,19823,5,Monk Sun,Ariel,Robin,Sebastian,Theresa
merger35,2016-05-25,9,176150,22515,32454,1,Saizo,Robin,Coco,Sebastian,Smoke
merger35,2016-05-25,10,172525,20544,25343,0,Saizo,Blaine,Karna,Sebastian,Theresa
merger35,2016-05-25,11,171152,23800,23281,0,Saizo,Blaine,Ariel,Sebastian,Theresa
merger35,2016-05-25,12,174423,20663,28003,3,Gerber,Lilith,Blaine,Awakened Crabbie,Theresa
merger35,2016-05-25,13,167235,19630,24678,0,Saizo,Rams,Ariel,Sebastian,Theresa
merger35,2016-05-25,14,175459,22931,26150,1,Gerber,Awakened Baggins,Awakened York,Ruby,Mira
merger35,2016-05-25,15,163556,23289,21108,1,Gerber,Lilith,Blaine,Sebastian,Theresa
merger35,2016-05-25,16,171022,26205,23802,1,Gerber,Blaine,Awakened Baggins,Mira,Theresa
merger35,2016-05-25,17,155501,21262,20425,1,Gerber,Awakened Baggins,Ruby,Mira,Awakened Pandarus
merger35,2016-05-25,18,166374,23659,25455,1,Gerber,Ariel,Sebastian,Ruby,Mira
merger35,2016-05-25,19,166701,19820,33147,1,Pulan,Gearz,Sue,Coco,Ruby
merger35,2016-05-25,20,165879,26442,20543,1,Gerber,Blaine,Alma,Karna,Sebastian
merger35,2016-05-25,21,162281,22477,20883,3,Gerber,Awakened Merlynn,Alma,Sebastian,Mira
merger35,2016-05-25,22,167744,24677,18785,1,Gerber,Blaine,Awakened Baggins,Karna,Sebastian
merger35,2016-05-25,23,149440,13857,16586,3,Gerber,Monk Sun,Blaine,Sebastian,Theresa
merger35,2016-05-25,24,164092,20840,25773,2,Gerber,Saizo,Ariel,Sebastian,Smoke
merger35,2016-05-25,25,176167,28126,23407,0,Gerber,Blaine,Awakened Baggins,Karna,Sebastian
merger35,2016-05-25,26,160654,19600,21658,5,Pulan,Awakened Merlynn,Blaine,Alma,Karna
merger35,2016-05-25,27,162619,25984,20762,1,Gerber,Lilith,Blaine,Alma,Awakened Pandarus
merger35,2016-05-25,28,172374,27780,21817,2,Gerber,Jacob,Blaine,Karna,Sebastian
merger35,2016-05-25,29,166750,22853,33976,2,Saizo,Gearz,Coco,Sebastian,Smoke
merger35,2016-05-25,30,168533,27727,22703,0,Gerber,Blaine,Awakened Baggins,Sebastian,Mira
merger35,2016-05-25,31,162243,19588,22048,4,Gerber,Blaine,Karna,Sebastian,Mira
merger35,2016-05-25,32,169833,21174,22681,1,Gerber,Jacob,Blaine,Karna,Mira
merger35,2016-05-25,33,157361,21829,21215,1,Gerber,Saizo,Blaine,Rams,Sebastian
merger35,2016-05-25,34,157499,23153,17889,0,Gerber,Jacob,Blaine,Ariel,Mira
merger35,2016-05-25,35,153956,13797,18687,5,Gerber,Blaine,Ariel,Karna,Sebastian
merger35,2016-05-25,36,168120,23782,24952,1,Gerber,Saizo,Gearz,Sebastian,Theresa
merger35,2016-05-25,37,170294,27933,23752,2,Jacob,Awakened Baggins,Ruby,Mira,Awakened Pandarus
merger35,2016-05-25,38,154704,22047,18006,1,Gerber,Jacob,Blaine,Awakened Baggins,Awakened Crabbie
merger35,2016-05-25,39,168540,23819,25210,1,Jacob,Pulan,Blaine,Alma,Karna
merger35,2016-05-25,40,155823,20316,20355,2,Gerber,Lilith,Blaine,Karna,Theresa
merger35,2016-05-25,41,153293,13777,19757,1,Jacob,Blaine,Karna,Sebastian,Awakened Pandarus
merger35,2016-05-25,42,159077,24441,20559,2,Gerber,Saizo,Blaine,Sebastian,Theresa
merger35,2016-05-25,43,159354,20846,19475,1,Gerber,Blaine,Karna,Sebastian,Mira
merger35,2016-05-25,44,150230,13237,18995,5,Gerber,Blaine,Alma,Sebastian,Theresa
merger35,2016-05-25,45,165273,23803,23283,2,Gerber,Jacob,Blaine,Gearz,Theresa
merger35,2016-05-25,46,141635,16017,17434,0,Gerber,Blaine,Alma,Karna,Sebastian
merger35,2016-05-25,47,166946,21669,24745,2,Awakened Merlynn,Blaine,Awakened Baggins,Theresa,Awakened Pandarus
merger35,2016-05-25,48,159440,17577,18443,2,Gerber,Blaine,Karna,Sebastian,Theresa
merger35,2016-05-25,49,150243,19657,19339,1,Gerber,Karna,Sebastian,Ruby,Mira
merger35,2016-05-25,50,155467,19849,20365,4,Gerber,Blaine,Ariel,Sebastian,Theresa
merger36,2016-05-25,1,289833,45450,48710,20,Awakened Kaiser,Uther,Saizo,Ariel,Smoke
merger36,2016-05-25,2,257883,29173,47595,15,Saizo,Lilith,Robin,Ariel,Smoke
merger36,2016-05-25,3,235049,34370,43041,9,Uther,Saizo,Ariel,Robin,Smoke
merger36,2016-05-25,4,227451,37420,44191,0,Saizo,Ariel,Robin,Coco,Smoke
merger36,2016-05-25,5,246469,29020,62525,10,Saizo,Ariel,Coco,Zoe,Smoke
merger36,2016-05-25,6,229743,30340,46340,10,Uther,Saizo,Gearz,Grunk,Smoke
merger36,2016-05-25,7,202415,30676,28551,10,Leon,Uther,Saizo,Sebastian,Smoke
merger36,2016-05-25,8,200565,29040,41238,10,Saizo,Ariel,Robin,Coco,Smoke
merger36,2016-05-25,9,196875,24981,27904,10,Saizo,Blaine,Ariel,Sebastian,Smoke
merger36,2016-05-25,10,185556,27881,24274,1,Awakened Merlynn,Blaine,Awakened Baggins,Alma,Karna
merger36,2016-05-25,11,180190,29303,27793,6,Gerber,Awakened Baggins,Ariel,Awakened West,Smoke
merger36,2016-05-25,12,179623,22957,26678,2,Jacob,Pulan,Blaine,Alma,Sebastian
merger36,2016-05-25,13,165575,28477,23933,0,Gerber,Blaine,Alma,Karna,Sebastian
merger36,2016-05-25,14,156312,24973,18628,1,Gerber,Blaine,Awakened Baggins,Karna,Sebastian
merger36,2016-05-25,15,162791,17878,24994,5,Grunk,Awakened Lufia,Coco,Sebastian,Ruby
merger36,2016-05-25,16,159625,26233,21637,2,Gerber,Blaine,Karna,Sebastian,Theresa
merger36,2016-05-25,17,144841,23854,19578,0,Pulan,Alma,Coco,Sebastian,Awakened Aurai
merger36,2016-05-25,18,162691,22736,21541,4,Gerber,Blaine,Awakened Baggins,Sebastian,Awakened Pandarus
merger36,2016-05-25,19,167243,24166,22714,4,Gerber,Sebastian,Ruby,Mira,Awakened Pandarus
merger36,2016-05-25,20,190820,27094,33999,2,Saizo,Awakened West,Coco,Sebastian,Smoke
merger36,2016-05-25,21,176233,27663,19585,1,Gerber,Blaine,Awakened Baggins,Alma,Sebastian
merger36,2016-05-25,22,157761,18152,19321,1,Gerber,Blaine,Awakened Baggins,Karna,Ruby
merger36,2016-05-25,23,168473,25846,21787,2,Gerber,Blaine,Awakened Baggins,Sebastian,Mira
merger36,2016-05-25,24,153770,23707,15811,1,Gerber,Jacob,Blaine,Alma,Sebastian
merger36,2016-05-25,25,160917,22133,23416,2,Gerber,Awakened Baggins,Gridlock,Ruby,Mira
merger36,2016-05-25,26,157293,22279,18656,1,Gerber,Blaine,Alma,Karna,Sebastian
merger36,2016-05-25,27,153579,21625,18348,0,Gerber,Jacob,Blaine,Karna,Sebastian
merger36,2016-05-25,28,153739,22803,19656,2,Jacob,Blaine,Ariel,Karna,Sebastian
merger36,2016-05-25,29,166476,31133,19144,1,Gerber,Lilith,Blaine,Awakened Baggins,Sebastian
merger36,2016-05-25,30,160404,20772,20933,5,Jacob,Blaine,Sebastian,Mira,Awakened Merlynn
merger36,2016-05-25,31,164351,21073,28349,1,Lilith,Gearz,Ariel,Robin,Karna
merger36,2016-05-25,32,154734,23035,17216,0,Gerber,Blaine,Alma,Karna,Sebastian
merger36,2016-05-25,33,154734,23035,17216,0,Gerber,Blaine,Alma,Karna,Sebastian
merger36,2016-05-25,34,146793,20880,17651,2,Gerber,Blaine,Alma,Karna,Sebastian
merger36,2016-05-25,35,170084,19073,32580,2,Saizo,Gearz,Robin,Ariel,Sebastian
merger36,2016-05-25,36,163013,27593,19710,0,Gerber,Blaine,Awakened Baggins,Karna,Sebastian
merger36,2016-05-25,37,171782,30235,17212,2,Gerber,Jacob,Blaine,Karna,Ruby
merger36,2016-05-25,38,134003,19612,14278,1,Gerber,Blaine,Alma,Karna,Sebastian
merger36,2016-05-25,39,160642,17174,21092,0,Jacob,Blaine,Rams,Ariel,Karna
merger36,2016-05-25,40,149312,13774,22675,5,Saizo,Ariel,Sebastian,Theresa,Smoke
merger36,2016-05-25,41,120116,17294,16641,0,Pulan,Spartacus,Merlynn,Awakened Emily,Awakened Aurai
merger36,2016-05-25,42,155806,18203,20078,1,Gerber,Saizo,Blaine,Ariel,Sebastian
merger36,2016-05-25,43,158850,22343,19986,2,Gerber,Jacob,Blaine,Ariel,Sebastian
merger36,2016-05-25,44,142990,20993,15068,0,Gerber,Awakened Merlynn,Blaine,Alma,Karna
merger36,2016-05-25,45,149573,15524,19088,1,Saizo,Blaine,Rams,Sebastian,Smoke
merger36,2016-05-25,46,166107,26983,18277,1,Gerber,Blaine,Awakened Baggins,Sebastian,Awakened Pandarus
merger36,2016-05-25,47,167351,28491,20481,4,Gerber,Jacob,Blaine,Karna,Smoke
merger36,2016-05-25,48,145831,17938,15595,5,Gerber,Blaine,Alma,Karna,Sebastian
merger36,2016-05-25,49,151567,19195,17015,1,Gerber,Blaine,Awakened Baggins,Alma,Sebastian
merger36,2016-05-25,50,150742,17804,171111,1,Gerber,Blaine,Ariel,Karna,Theresa
merger37,2016-05-25,1,221993,26890,30316,13,Saizo,Rams,Ariel,Awakened Aurai,Smoke
merger37,2016-05-25,2,209526,31345,29879,10,Gerber,Ariel,Theresa,Awakened Aurai,Smoke
merger37,2016-05-25,3,192941,29159,33105,5,Gerber,Gearz,Robin,Sebastian,Zoe
merger37,2016-05-25,4,203245,30676,29496,8,Gerber,Charon,Blaine,Theresa,Smoke
merger37,2016-05-25,5,183020,28026,28907,2,Gerber,Ariel,Robin,Theresa,Smoke
merger37,2016-05-25,6,189115,25773,33886,2,Gerber,Ariel,Mira,Theresa,Zoe
merger37,2016-05-25,7,170750,25089,25019,2,Gerber,Blaine,Alma,Sebastian,Theresa
merger37,2016-05-25,8,172460,24623,22737,1,Gerber,Blaine,Alma,Sebastian,Theresa
merger37,2016-05-25,9,174521,25749,23406,0,Gerber,Blaine,Awakened Baggins,Sebastian,Theresa
merger37,2016-05-25,10,181935,26585,24225,2,Lilith,Blaine,Sebastian,Awakened Crabbie,Theresa
merger37,2016-05-25,11,177141,26921,24801,0,Gerber,Lilith,Alma,Sebastian,Theresa
merger37,2016-05-25,12,160811,23876,21843,1,Gerber,Blaine,Ariel,Sebastian,Theresa
merger37,2016-05-25,13,176370,27815,24525,4,Gerber,Awakened Baggins,Ruby,Mira,Awakened Pandarus
merger37,2016-05-25,14,165455,23401,23197,3,Gerber,Blaine,Alma,Sebastian,Theresa
merger37,2016-05-25,15,188614,25216,28908,1,Gerber,Saizo,Awakened York,Awakened West,Smoke
merger37,2016-05-25,16,170680,26586,20257,4,Gerber,Jacob,Blaine,Sebastian,Awakened Pandarus
merger37,2016-05-25,17,169543,24312,32062,2,Gerber,Yuan,Gearz,Rams,Smoke
merger37,2016-05-25,18,169745,21820,28047,2,Gerber,Saizo,Gearz,Robin,Sebastian
merger37,2016-05-25,19,168166,24951,24242,2,Gerber,Jacob,Ariel,Awakened Aurai,Smoke
merger37,2016-05-25,20,170426,25663,25243,2,Gerber,Lilith,Blaine,Sebastian,Theresa
merger37,2016-05-25,21,161569,21257,25021,5,Saizo,Ariel,Theresa,Awakened Aurai,Smoke
merger37,2016-05-25,22,166377,17653,22611,8,Saizo,Lilith,Blaine,Ariel,Robin
merger37,2016-05-25,23,153225,17940,22296,1,Monk Sun,Saizo,Ariel,Robin,Sebastian
merger37,2016-05-25,24,172306,27915,26416,1,Gerber,Blaine,Ariel,Mira,Theresa
merger37,2016-05-25,25,161745,24623,28932,0,Saizo,Gearz,Robin,Sebastian,Zoe
merger37,2016-05-25,26,177281,29072,28514,2,Gerber,Chavez,Jolie,Awakened Lufia,Gridlock
merger37,2016-05-25,27,170915,26905,23756,0,Gerber,Blaine,Sebastian,Theresa,Smoke
merger37,2016-05-25,28,165821,21582,21550,2,Jacob,Blaine,Karna,Sebastian,Ruby
merger37,2016-05-25,29,152469,13708,21634,7,Gerber,Karna,Sebastian,Mira,Awakened Aurai
merger37,2016-05-25,30,156250,17088,23356,2,Gerber,Blaine,Ariel,Karna,Mira
merger37,2016-05-25,31,169282,24737,21184,1,Gerber,Blaine,Ruby,Mira,Awakened Aurai
merger37,2016-05-25,32,165342,23542,22409,1,Gerber,Lilith,Thanos,Sebastian,Theresa
merger37,2016-05-25,33,155063,19454,21008,1,Gerber,Blaine,Alma,Sebastian,Theresa
merger37,2016-05-25,34,175557,32824,23339,0,Gerber,Blaine,Awakened Baggins,Karna,Sebastian
merger37,2016-05-25,35,164844,27495,20244,0,Gerber,Blaine,Murphy,Mira,Thanos
merger37,2016-05-25,36,154780,19211,19613,0,Gerber,Blaine,Alma,Sebastian,Mira
merger37,2016-05-25,37,168249,24793,23658,0,Gerber,Thanos,Blaine,Sebastian,Theresa
merger37,2016-05-25,38,163274,13258,26040,0,Saizo,Awakened Little Red,Sebastian,Ruby,Mira
merger37,2016-05-25,39,163274,13258,26040,0,Saizo,Awakened Little Red,Sebastian,Ruby,Mira
merger37,2016-05-25,40,157225,24576,23463,1,Gerber,Blaine,Sue,Sebastian,Theresa
merger37,2016-05-25,41,147217,21161,19568,0,Gerber,Awakened Baggins,Sebastian,Ruby,Mira
merger37,2016-05-25,42,155594,18085,26405,0,Jacob,Gearz,Coco,Ruby,Mira
merger37,2016-05-25,43,155562,19384,19573,1,Gerber,Blaine,Awakened Emily,Rams,Karna
merger37,2016-05-25,44,156281,19860,20961,1,Gerber,Jacob,Blaine,Karna,Mira
merger37,2016-05-25,45,155753,21586,16547,7,Gerber,Blaine,Alma,Sebastian,Awakened Pandarus
merger37,2016-05-25,46,137674,16738,17482,1,Gerber,Blaine,Awakened Baggins,Sebastian,Awakened Pandarus
merger37,2016-05-25,47,146930,15433,19992,5,Gerber,Blaine,Alma,Sebastian,Theresa
merger37,2016-05-25,48,146930,15433,19992,5,Gerber,Blaine,Alma,Sebastian,Theresa
merger37,2016-05-25,49,160029,17204,22100,5,Gerber,Jacob,Blaine,Sebastian,Ruby
merger37,2016-05-25,50,156573,22393,19079,0,Gerber,Jacob,Blaine,Sebastian,Mira
merger38,2016-05-25,1,263497,32175,41020,20,Saizo,Ariel,Robin,Theresa,Awakened Aurai
merger38,2016-05-25,2,275053,32175,47026,20,Saizo,Ariel,Theresa,Awakened Aurai,Smoke
